Time	 ID	 XPosition	 YPosition 	 ZPosition 	 Diameter 
1.05430e+01	 1.00000e+00	 1.33738e+00	 2.71708e+00	-6.42800e-01	 5.85923e-06 
1.05430e+01	 2.00000e+00	 1.35858e+00	 2.45477e+00	-6.79910e-01	 1.14564e-05 
1.05430e+01	 4.00000e+00	 1.36031e+00	 2.51723e+00	-5.08175e-01	 2.26507e-05 
1.05430e+01	 1.50000e+01	 1.54665e+00	 2.62389e+00	-5.71758e-01	 2.62074e-07 
1.05430e+01	 1.60000e+01	-7.01466e-03	 2.86613e+00	 5.86686e-01	 5.85923e-06 
1.05430e+01	 1.70000e+01	 7.07898e-02	 2.65917e+00	 5.63068e-01	 1.14564e-05 
1.05430e+01	 1.80000e+01	 1.27629e-01	 2.59844e+00	 3.75810e-01	 1.70535e-05 
1.05430e+01	 1.90000e+01	 1.05327e+00	 2.80840e+00	-2.59249e-01	 2.26507e-05 
1.05430e+01	 2.00000e+01	 9.81905e-01	 2.94837e+00	 6.18501e-01	 2.82478e-05 
1.05430e+01	 3.10000e+01	 1.36345e+00	 2.51558e+00	-5.56183e-01	 5.85923e-06 
1.05430e+01	 3.30000e+01	 1.62930e+00	 2.62819e+00	-3.99685e-01	 1.70535e-05 
1.05430e+01	 3.40000e+01	 8.24149e-01	 2.55918e+00	 2.03841e-01	 2.26507e-05 
1.05430e+01	 4.60000e+01	 1.32370e+00	 2.65863e+00	-3.26757e-01	 5.85923e-06 
1.05430e+01	 4.80000e+01	 1.15331e+00	 2.40598e+00	-4.25607e-01	 1.70535e-05 
1.05430e+01	 4.90000e+01	-3.28446e-01	 2.91404e+00	 4.04778e-01	 2.26507e-05 
1.05430e+01	 5.00000e+01	 1.07817e+00	 2.65662e+00	-1.66658e-02	 2.82478e-05 
1.05430e+01	 6.10000e+01	 2.30318e-02	 2.58536e+00	 6.19035e-01	 5.85923e-06 
1.05430e+01	 6.20000e+01	 4.69417e-02	 2.60631e+00	 5.93970e-01	 1.14564e-05 
1.05430e+01	 6.30000e+01	 4.85286e-01	 2.57483e+00	-1.50492e-01	 1.70535e-05 
1.05430e+01	 7.50000e+01	 1.71634e+00	 2.81281e+00	-1.11587e+00	 2.62074e-07 
1.05430e+01	 7.60000e+01	 1.77128e+00	 2.42536e+00	-1.02422e+00	 5.85923e-06 
1.05430e+01	 7.70000e+01	-7.17022e-02	 2.97520e+00	 9.38150e-01	 1.14564e-05 
1.05430e+01	 7.80000e+01	 1.05171e+00	 2.89929e+00	 8.15855e-01	 1.70535e-05 
1.05430e+01	 7.90000e+01	 1.24231e+00	 2.64917e+00	-6.33299e-01	 2.26507e-05 
1.05430e+01	 8.00000e+01	 6.39465e-01	 2.23801e+00	-1.57762e-02	 2.82478e-05 
1.05430e+01	 9.10000e+01	 1.07339e-01	 2.98457e+00	 1.02975e+00	 5.85923e-06 
1.05430e+01	 9.30000e+01	 2.62789e-01	 2.92621e+00	 6.05605e-01	 1.70535e-05 
1.05430e+01	 9.40000e+01	 6.58208e-01	 2.63535e+00	 2.00391e-01	 2.26507e-05 
1.05430e+01	 9.50000e+01	 9.66211e-01	 2.73639e+00	 2.04971e-01	 2.82478e-05 
1.05430e+01	 9.60000e+01	 1.93411e-01	 2.09861e+00	-1.72938e-01	 5.04935e-05 
1.05430e+01	 1.05000e+02	 1.48354e+00	 2.84328e+00	-5.94673e-01	 2.62074e-07 
1.05430e+01	 1.06000e+02	 2.02038e-02	 2.89882e+00	 9.99248e-01	 5.85923e-06 
1.05430e+01	 1.07000e+02	 1.06781e+00	 2.67894e+00	-3.55761e-02	 1.14564e-05 
1.05430e+01	 1.08000e+02	 3.17656e-01	 2.88137e+00	 9.91916e-01	 1.70535e-05 
1.05430e+01	 1.09000e+02	 1.03307e+00	 2.32109e+00	 3.50020e-01	 2.26507e-05 
1.05430e+01	 1.10000e+02	 8.53683e-01	 2.58152e+00	 1.73448e-01	 2.82478e-05 
1.05405e+01	 1.20000e+02	 1.04935e+00	 2.92586e+00	 8.73479e-01	 2.62074e-07 
1.05405e+01	 1.21000e+02	 1.69397e-01	 2.81626e+00	 4.57058e-01	 5.85923e-06 
1.05405e+01	 1.22000e+02	 1.13459e-01	 2.87216e+00	 9.99134e-01	 1.14564e-05 
1.05405e+01	 1.23000e+02	 4.96889e-02	 2.99588e+00	 1.05362e+00	 1.70535e-05 
1.05405e+01	 1.35000e+02	 8.74232e-01	 2.72252e+00	-4.68528e-01	 2.62074e-07 
1.05405e+01	 1.36000e+02	 9.61155e-01	 2.97723e+00	 6.29589e-01	 5.85923e-06 
1.05405e+01	 1.37000e+02	-4.69741e-01	 2.76330e+00	 5.99324e-01	 1.14564e-05 
1.05405e+01	 1.38000e+02	-1.67351e-01	 2.84467e+00	 4.48595e-01	 1.70535e-05 
1.05405e+01	 1.39000e+02	 2.24381e-01	 2.50591e+00	-1.04309e-01	 2.26507e-05 
1.05405e+01	 1.40000e+02	 9.27961e-01	 2.35545e+00	-1.07352e-02	 2.82478e-05 
1.05405e+01	 1.50000e+02	 1.59377e+00	 2.87173e+00	-7.19439e-01	 2.62074e-07 
1.05405e+01	 1.51000e+02	 8.10922e-01	 2.45577e+00	-2.41503e-01	 5.85923e-06 
1.05405e+01	 1.53000e+02	 1.33683e+00	 2.66686e+00	-5.79192e-02	 1.70535e-05 
1.05405e+01	 1.54000e+02	 1.35529e+00	 2.63255e+00	-5.86261e-01	 2.26507e-05 
1.05405e+01	 1.55000e+02	 6.65362e-01	 2.87624e+00	-1.94491e-01	 2.82478e-05 
1.05405e+01	 1.65000e+02	 1.15692e+00	 2.75936e+00	-8.83532e-02	 2.62074e-07 
1.05405e+01	 1.66000e+02	 9.90242e-01	 2.92244e+00	 1.09444e+00	 5.85923e-06 
1.05405e+01	 1.67000e+02	 1.36200e+00	 2.62095e+00	-2.54857e-01	 1.14564e-05 
1.05405e+01	 1.68000e+02	 7.22080e-01	 2.41172e+00	-2.67815e-01	 1.70535e-05 
1.05380e+01	 1.80000e+02	 1.00726e+00	 2.90695e+00	 9.03299e-01	 2.62074e-07 
1.05380e+01	 1.81000e+02	 6.15180e-02	 2.82510e+00	-5.22393e-01	 5.85923e-06 
1.05380e+01	 1.82000e+02	 1.19110e+00	 2.80369e+00	-2.30937e-01	 1.14564e-05 
1.05380e+01	 1.83000e+02	 1.47566e+00	 2.69926e+00	-3.07685e-01	 1.70535e-05 
1.05380e+01	 1.84000e+02	 1.15084e+00	 2.94367e+00	-1.97244e-01	 2.26507e-05 
1.05380e+01	 1.85000e+02	 5.41852e-01	 2.07776e+00	-1.20742e-01	 2.82478e-05 
1.05380e+01	 1.86000e+02	 5.53179e-01	 2.44609e+00	-2.72292e-02	 4.33052e-05 
1.05380e+01	 1.95000e+02	 1.59540e+00	 2.43268e+00	-1.02692e+00	 2.62074e-07 
1.05380e+01	 1.96000e+02	 2.10129e-01	 2.85548e+00	 5.80898e-01	 5.85923e-06 
1.05380e+01	 1.97000e+02	 1.08033e+00	 2.50212e+00	-2.89511e-01	 1.14564e-05 
1.05380e+01	 1.98000e+02	 1.28254e+00	 2.66400e+00	-1.41036e-01	 1.70535e-05 
1.05380e+01	 1.99000e+02	 1.05245e+00	 2.94364e+00	 3.18988e-01	 2.26507e-05 
1.05380e+01	 2.00000e+02	 7.98814e-01	 2.29460e+00	-1.41078e-01	 2.82478e-05 
1.05380e+01	 2.10000e+02	 1.10533e-01	 2.86776e+00	 1.51894e-01	 2.62074e-07 
1.05380e+01	 2.11000e+02	 1.56689e+00	 2.51343e+00	-1.15634e+00	 5.85923e-06 
1.05380e+01	 2.12000e+02	-1.13256e-01	 2.91379e+00	 6.17093e-01	 1.14564e-05 
1.05380e+01	 2.13000e+02	-2.09268e-01	 2.69950e+00	 4.82604e-01	 1.70535e-05 
1.05380e+01	 2.14000e+02	 9.34819e-01	 2.93476e+00	 4.04058e-01	 2.26507e-05 
1.05380e+01	 2.15000e+02	 9.49709e-01	 2.86536e+00	-4.89835e-01	 2.82478e-05 
1.05380e+01	 2.25000e+02	-1.78181e-01	 2.86050e+00	 3.83617e-01	 2.62074e-07 
1.05380e+01	 2.26000e+02	 8.44806e-01	 2.49231e+00	-3.40164e-01	 5.85923e-06 
1.05380e+01	 2.27000e+02	-1.51209e-01	 2.78328e+00	 4.22681e-01	 1.14564e-05 
1.05380e+01	 2.28000e+02	-1.21248e-02	 2.57929e+00	 5.11973e-01	 1.70535e-05 
1.05380e+01	 2.29000e+02	 6.51843e-01	 2.62605e+00	-4.77206e-02	 2.26507e-05 
1.05355e+01	 2.40000e+02	 1.09386e+00	 2.87944e+00	-5.24101e-02	 2.62074e-07 
1.05355e+01	 2.41000e+02	 1.58498e+00	 2.72298e+00	-8.15495e-01	 5.85923e-06 
1.05355e+01	 2.42000e+02	 1.21444e+00	 2.71810e+00	-1.97948e-01	 1.14564e-05 
1.05355e+01	 2.44000e+02	 1.25750e-01	 2.86682e+00	-5.06114e-02	 2.26507e-05 
1.05355e+01	 2.56000e+02	 1.24162e+00	 2.71842e+00	-2.11466e-01	 5.85923e-06 
1.05355e+01	 2.57000e+02	 1.14115e+00	 2.64848e+00	-2.62845e-01	 1.14564e-05 
1.05355e+01	 2.58000e+02	-2.27369e-02	 2.59719e+00	 7.34146e-01	 1.70535e-05 
1.05355e+01	 2.59000e+02	 1.34083e+00	 2.49989e+00	-6.46231e-01	 2.26507e-05 
1.05355e+01	 2.60000e+02	 5.96189e-01	 2.69936e+00	 2.83426e-02	 2.82478e-05 
1.05355e+01	 2.72000e+02	 1.60065e+00	 2.46519e+00	-1.05999e+00	 1.14564e-05 
1.05355e+01	 2.74000e+02	 5.40487e-01	 2.32637e+00	-3.77892e-02	 2.26507e-05 
1.05355e+01	 2.75000e+02	 7.02964e-01	 2.85232e+00	-1.73851e-01	 2.82478e-05 
1.05355e+01	 2.85000e+02	 9.98029e-01	 2.95742e+00	 1.12977e+00	 2.62074e-07 
1.05355e+01	 2.86000e+02	-7.47493e-02	 2.80666e+00	 5.57905e-01	 5.85923e-06 
1.05355e+01	 2.87000e+02	 7.47793e-01	 2.53374e+00	-3.19824e-01	 1.14564e-05 
1.05355e+01	 2.88000e+02	 1.28134e+00	 2.73905e+00	-2.93901e-01	 1.70535e-05 
1.05355e+01	 2.89000e+02	 1.09631e+00	 2.66332e+00	-2.37302e-01	 2.26507e-05 
1.05355e+01	 2.90000e+02	 9.16119e-01	 2.88189e+00	-5.12408e-02	 2.82478e-05 
1.05330e+01	 3.00000e+02	 1.66799e+00	 2.43472e+00	-9.29524e-01	 2.62074e-07 
1.05330e+01	 3.01000e+02	 3.50511e-01	 2.91556e+00	 9.79881e-01	 5.85923e-06 
1.05330e+01	 3.02000e+02	 4.17988e-01	 2.54744e+00	-6.05259e-01	 1.14564e-05 
1.05330e+01	 3.04000e+02	 8.33133e-01	 2.62585e+00	 1.74218e-01	 2.26507e-05 
1.05330e+01	 3.15000e+02	 4.68606e-01	 2.97592e+00	 9.90083e-01	 2.62074e-07 
1.05330e+01	 3.16000e+02	 1.13413e-02	 2.90111e+00	 8.14762e-01	 5.85923e-06 
1.05330e+01	 3.17000e+02	 1.45900e+00	 2.53258e+00	-6.18196e-01	 1.14564e-05 
1.05330e+01	 3.19000e+02	 6.12771e-01	 1.48495e+00	-3.32938e-02	 2.26507e-05 
1.05330e+01	 3.20000e+02	 7.23995e-01	 2.85943e+00	 4.04899e-01	 2.82478e-05 
1.05330e+01	 3.30000e+02	 1.58903e+00	 2.68966e+00	-7.87194e-01	 2.62074e-07 
1.05330e+01	 3.32000e+02	 3.66997e-01	 2.62906e+00	-4.90275e-01	 1.14564e-05 
1.05330e+01	 3.33000e+02	-2.62398e-01	 2.59914e+00	 5.61243e-01	 1.70535e-05 
1.05330e+01	 3.34000e+02	-2.96349e-01	 2.59254e+00	 6.15007e-01	 2.26507e-05 
1.05330e+01	 3.35000e+02	 7.27217e-01	 2.89116e+00	-2.18659e-01	 2.82478e-05 
1.05330e+01	 3.45000e+02	 8.49359e-01	 2.93400e+00	 1.03317e+00	 2.62074e-07 
1.05330e+01	 3.46000e+02	 1.71776e+00	 2.60446e+00	-1.21255e+00	 5.85923e-06 
1.05330e+01	 3.47000e+02	-7.60953e-02	 2.95212e+00	-1.06744e-01	 1.14564e-05 
1.05330e+01	 3.48000e+02	 1.05086e+00	 2.60066e+00	-2.10831e-01	 1.70535e-05 
1.05330e+01	 3.49000e+02	 5.02635e-01	 2.82617e+00	 7.14847e-01	 2.26507e-05 
1.05330e+01	 3.50000e+02	 5.59913e-01	 2.98447e+00	-3.61326e-01	 2.82478e-05 
1.05305e+01	 3.61000e+02	 1.38178e+00	 2.68741e+00	-5.95116e-01	 5.85923e-06 
1.05305e+01	 3.62000e+02	 7.35748e-01	 2.75314e+00	 3.32529e-01	 1.14564e-05 
1.05305e+01	 3.63000e+02	 6.63307e-01	 2.15457e+00	-1.16022e-01	 1.70535e-05 
1.05305e+01	 3.64000e+02	 1.11982e+00	 2.97085e+00	-2.47691e-01	 2.26507e-05 
1.05305e+01	 3.65000e+02	 9.62636e-01	 2.85993e+00	 7.68608e-02	 2.82478e-05 
1.05305e+01	 3.75000e+02	 1.66002e+00	 2.44582e+00	-9.24400e-01	 2.62074e-07 
1.05305e+01	 3.76000e+02	 1.17453e+00	 2.62532e+00	-6.44388e-01	 5.85923e-06 
1.05305e+01	 3.77000e+02	 1.51054e+00	 2.70981e+00	-5.79692e-01	 1.14564e-05 
1.05305e+01	 3.79000e+02	 1.10336e+00	 2.49216e+00	-5.08059e-01	 2.26507e-05 
1.05305e+01	 3.80000e+02	 8.66934e-01	 2.85257e+00	-4.65832e-02	 2.82478e-05 
1.05305e+01	 3.90000e+02	 1.17825e+00	 2.68940e+00	-4.15007e-01	 2.62074e-07 
1.05305e+01	 3.91000e+02	 1.34198e+00	 2.96059e+00	 1.32932e+00	 5.85923e-06 
1.05305e+01	 3.92000e+02	 2.94311e-01	 2.78922e+00	 7.15491e-01	 1.14564e-05 
1.05305e+01	 3.93000e+02	 1.50431e-01	 2.63858e+00	 5.28227e-01	 1.70535e-05 
1.05305e+01	 3.94000e+02	-1.77857e-01	 2.62441e+00	 5.68368e-01	 2.26507e-05 
1.05305e+01	 4.06000e+02	 9.06290e-01	 2.76955e+00	-5.54174e-01	 5.85923e-06 
1.05305e+01	 4.07000e+02	 1.30095e+00	 2.55606e+00	-3.39910e-01	 1.14564e-05 
1.05305e+01	 4.08000e+02	 5.33661e-01	 2.40713e+00	-2.35995e-01	 1.70535e-05 
1.05305e+01	 4.09000e+02	 1.13446e+00	 2.73925e+00	-1.75943e-01	 2.26507e-05 
1.05305e+01	 4.10000e+02	 9.19424e-01	 2.83139e+00	 1.20198e-01	 2.82478e-05 
1.05280e+01	 4.20000e+02	 1.68661e+00	 2.65534e+00	-1.02793e+00	 2.62074e-07 
1.05280e+01	 4.21000e+02	 1.52045e+00	 2.83118e+00	-5.72642e-01	 5.85923e-06 
1.05280e+01	 4.22000e+02	 1.17287e+00	 2.76917e+00	-1.85288e-01	 1.14564e-05 
1.05280e+01	 4.23000e+02	 2.34049e-01	 2.86956e+00	 5.16135e-01	 1.70535e-05 
1.05280e+01	 4.24000e+02	 6.35377e-01	 2.17582e+00	 2.06374e-01	 2.26507e-05 
1.05280e+01	 4.25000e+02	 6.35676e-01	 2.36092e+00	-8.86062e-02	 2.82478e-05 
1.05280e+01	 4.35000e+02	 1.87816e+00	 2.90983e+00	-1.13849e+00	 2.62074e-07 
1.05280e+01	 4.36000e+02	 1.40110e+00	 2.39265e+00	-4.71870e-01	 5.85923e-06 
1.05280e+01	 4.37000e+02	 1.61300e+00	 2.51557e+00	-9.35504e-01	 1.14564e-05 
1.05280e+01	 4.38000e+02	 1.10861e+00	 2.97782e+00	 9.36039e-01	 1.70535e-05 
1.05280e+01	 4.39000e+02	 6.39282e-01	 2.81183e+00	 1.00813e-01	 2.26507e-05 
1.05280e+01	 4.40000e+02	 6.54729e-01	 2.87434e+00	-2.28008e-01	 2.82478e-05 
1.05280e+01	 4.51000e+02	 8.20998e-01	 2.94097e+00	 1.15405e+00	 5.85923e-06 
1.05280e+01	 4.52000e+02	 1.46130e+00	 2.46879e+00	-4.99993e-01	 1.14564e-05 
1.05280e+01	 4.53000e+02	-1.27198e-01	 2.67851e+00	 1.63601e-01	 1.70535e-05 
1.05280e+01	 4.54000e+02	 1.14399e-01	 2.85036e+00	 7.65162e-01	 2.26507e-05 
1.05280e+01	 4.55000e+02	 6.17249e-01	 2.96119e+00	-4.34386e-02	 2.82478e-05 
1.05280e+01	 4.65000e+02	 4.69183e-01	 2.82972e+00	 1.03872e+00	 2.62074e-07 
1.05280e+01	 4.67000e+02	-2.55125e-01	 2.78672e+00	 5.36841e-01	 1.14564e-05 
1.05280e+01	 4.68000e+02	 3.89180e-01	 2.80123e+00	 9.90526e-01	 1.70535e-05 
1.05280e+01	 4.69000e+02	 3.09412e-01	 2.68021e+00	-3.17708e-01	 2.26507e-05 
1.05280e+01	 4.70000e+02	 7.41172e-01	 2.73342e+00	 2.83293e-03	 2.82478e-05 
1.05255e+01	 4.80000e+02	 3.89615e-01	 2.94282e+00	 1.20101e+00	 2.62074e-07 
1.05255e+01	 4.81000e+02	 1.04840e+00	 2.99625e+00	 5.39074e-01	 5.85923e-06 
1.05255e+01	 4.82000e+02	 1.93481e-01	 2.85556e+00	 9.87812e-01	 1.14564e-05 
1.05255e+01	 4.83000e+02	 1.17249e-01	 2.69857e+00	-2.87151e-01	 1.70535e-05 
1.05255e+01	 4.84000e+02	 4.76032e-01	 2.70021e+00	-2.07665e-01	 2.26507e-05 
1.05255e+01	 4.95000e+02	 8.44466e-01	 2.70636e+00	-3.52372e-01	 2.62074e-07 
1.05255e+01	 4.96000e+02	-2.15732e-01	 2.78916e+00	 4.05034e-01	 5.85923e-06 
1.05255e+01	 4.97000e+02	 5.90934e-01	 2.40114e+00	-4.92728e-01	 1.14564e-05 
1.05255e+01	 4.98000e+02	 3.16040e-01	 2.45150e+00	-1.73726e-01	 1.70535e-05 
1.05255e+01	 4.99000e+02	-8.43100e-02	 2.74714e+00	 3.75470e-01	 2.26507e-05 
1.05255e+01	 5.11000e+02	 1.29267e+00	 2.47122e+00	-5.27393e-01	 5.85923e-06 
1.05255e+01	 5.12000e+02	 1.00549e+00	 2.49719e+00	-3.20608e-01	 1.14564e-05 
1.05255e+01	 5.13000e+02	 4.81900e-01	 2.70983e+00	-1.52373e-01	 1.70535e-05 
1.05255e+01	 5.14000e+02	 6.71209e-01	 2.95640e+00	 1.25654e+00	 2.26507e-05 
1.05255e+01	 5.15000e+02	 7.33047e-01	 2.84013e+00	 1.45122e-02	 2.82478e-05 
1.05255e+01	 5.25000e+02	 1.47920e+00	 2.67704e+00	-5.34423e-01	 2.62074e-07 
1.05255e+01	 5.26000e+02	 8.43464e-01	 2.43861e+00	-2.91131e-01	 5.85923e-06 
1.05255e+01	 5.27000e+02	 3.54856e-01	 2.93983e+00	 1.17022e+00	 1.14564e-05 
1.05255e+01	 5.28000e+02	 3.56239e-01	 2.94028e+00	 1.20948e+00	 1.70535e-05 
1.05255e+01	 5.29000e+02	 6.17913e-02	 2.62338e+00	-2.47513e-01	 2.26507e-05 
1.05230e+01	 5.40000e+02	 1.65105e+00	 2.63707e+00	-3.37224e-01	 2.62074e-07 
1.05230e+01	 5.41000e+02	 3.18319e-01	 2.90167e+00	 9.48815e-01	 5.85923e-06 
1.05230e+01	 5.42000e+02	 9.27450e-01	 2.37592e+00	-3.87762e-01	 1.14564e-05 
1.05230e+01	 5.43000e+02	 4.17474e-01	 2.87618e+00	 8.89682e-01	 1.70535e-05 
1.05230e+01	 5.44000e+02	 5.97719e-01	 2.59094e+00	-3.38242e-01	 2.26507e-05 
1.05230e+01	 5.45000e+02	 7.80915e-01	 2.84997e+00	-2.33964e-02	 2.82478e-05 
1.05230e+01	 5.56000e+02	 1.41741e+00	 2.91409e+00	-5.42838e-01	 5.85923e-06 
1.05230e+01	 5.57000e+02	 9.28314e-02	 2.58938e+00	 2.80046e-01	 1.14564e-05 
1.05230e+01	 5.58000e+02	 1.13521e-01	 2.71423e+00	-3.72476e-01	 1.70535e-05 
1.05230e+01	 5.59000e+02	-1.04075e-01	 2.88348e+00	 4.08503e-01	 2.26507e-05 
1.05230e+01	 5.70000e+02	 1.40036e+00	 2.92813e+00	-3.00617e-01	 2.62074e-07 
1.05230e+01	 5.73000e+02	 9.37753e-01	 2.56434e+00	-3.85656e-01	 1.70535e-05 
1.05230e+01	 5.74000e+02	 1.20029e+00	 2.45756e+00	-1.92889e-01	 2.26507e-05 
1.05230e+01	 5.75000e+02	 3.72305e-01	 1.80889e+00	-6.62955e-02	 2.82478e-05 
1.05230e+01	 5.85000e+02	 1.78389e+00	 2.95369e+00	-1.04248e+00	 2.62074e-07 
1.05230e+01	 5.86000e+02	-1.23733e-01	 2.89471e+00	 6.79667e-01	 5.85923e-06 
1.05230e+01	 5.87000e+02	 1.49769e-01	 2.55081e+00	 7.72830e-01	 1.14564e-05 
1.05230e+01	 5.88000e+02	 2.42623e-01	 2.32174e+00	-1.51387e-01	 1.70535e-05 
1.05230e+01	 5.89000e+02	-1.00660e-01	 2.94003e+00	 2.15493e-01	 2.26507e-05 
1.05230e+01	 5.90000e+02	 6.18056e-01	 2.79698e+00	-1.05798e-02	 2.82478e-05 
1.05205e+01	 6.00000e+02	 8.99997e-01	 2.70959e+00	-4.18476e-01	 2.62074e-07 
1.05205e+01	 6.01000e+02	-8.97912e-02	 2.89970e+00	 2.85600e-01	 5.85923e-06 
1.05205e+01	 6.03000e+02	 1.06448e-02	 2.78759e+00	 4.22395e-01	 1.70535e-05 
1.05205e+01	 6.04000e+02	 9.49483e-01	 2.61541e+00	-3.21841e-01	 2.26507e-05 
1.05205e+01	 6.05000e+02	 4.95176e-01	 1.83003e+00	 7.85200e-02	 2.82478e-05 
1.05205e+01	 6.15000e+02	 1.89039e+00	 2.61624e+00	-1.11657e+00	 2.62074e-07 
1.05205e+01	 6.16000e+02	 3.66049e-01	 2.14201e+00	-1.17500e-01	 5.85923e-06 
1.05205e+01	 6.17000e+02	 2.69827e-01	 2.50218e+00	 4.17096e-01	 1.14564e-05 
1.05205e+01	 6.18000e+02	 3.09869e-01	 2.73535e+00	-3.53773e-01	 1.70535e-05 
1.05205e+01	 6.19000e+02	 1.12676e+00	 2.81393e+00	-3.07317e-01	 2.26507e-05 
1.05205e+01	 6.20000e+02	 8.66527e-01	 2.75623e+00	 3.71017e-02	 2.82478e-05 
1.05205e+01	 6.30000e+02	 1.47629e+00	 2.77522e+00	-4.71911e-01	 2.62074e-07 
1.05205e+01	 6.31000e+02	 7.85394e-01	 2.97110e+00	 1.20743e+00	 5.85923e-06 
1.05205e+01	 6.32000e+02	 7.43532e-01	 2.43524e+00	-3.98341e-01	 1.14564e-05 
1.05205e+01	 6.33000e+02	-2.46232e-01	 2.82178e+00	 5.77649e-01	 1.70535e-05 
1.05205e+01	 6.34000e+02	 3.22305e-01	 2.47270e+00	-1.31969e-01	 2.26507e-05 
1.05205e+01	 6.45000e+02	 1.38312e+00	 2.66293e+00	-4.08810e-01	 2.62074e-07 
1.05205e+01	 6.46000e+02	 1.05343e+00	 2.99623e+00	-4.91397e-01	 5.85923e-06 
1.05205e+01	 6.47000e+02	 1.75996e-01	 2.86863e+00	 7.32716e-01	 1.14564e-05 
1.05205e+01	 6.48000e+02	 9.61084e-01	 2.82669e+00	 3.78398e-01	 1.70535e-05 
1.05205e+01	 6.49000e+02	 8.86628e-01	 2.94021e+00	-6.53710e-02	 2.26507e-05 
1.05205e+01	 6.50000e+02	 6.20257e-01	 2.24687e+00	 3.88307e-02	 2.82478e-05 
1.05180e+01	 6.61000e+02	 1.27409e+00	 2.47989e+00	-6.02434e-01	 5.85923e-06 
1.05180e+01	 6.62000e+02	 5.29992e-02	 2.84492e+00	 3.63027e-01	 1.14564e-05 
1.05180e+01	 6.63000e+02	 1.26636e-01	 2.83294e+00	 7.35893e-01	 1.70535e-05 
1.05180e+01	 6.64000e+02	 8.99258e-01	 2.97875e+00	-1.41598e-01	 2.26507e-05 
1.05180e+01	 6.75000e+02	 7.42771e-01	 2.63004e+00	 3.54799e-01	 2.62074e-07 
1.05180e+01	 6.76000e+02	-2.89553e-01	 2.95068e+00	 3.88865e-01	 5.85923e-06 
1.05180e+01	 6.77000e+02	 1.35929e+00	 2.55690e+00	-5.04142e-01	 1.14564e-05 
1.05180e+01	 6.78000e+02	 5.92449e-01	 2.24360e+00	-8.50911e-02	 1.70535e-05 
1.05180e+01	 6.79000e+02	 5.83740e-01	 2.84850e+00	-3.06865e-01	 2.26507e-05 
1.05180e+01	 6.80000e+02	 8.33557e-01	 2.71860e+00	 1.56505e-01	 2.82478e-05 
1.05180e+01	 6.90000e+02	 9.46627e-01	 2.99704e+00	 8.00419e-03	 2.62074e-07 
1.05180e+01	 6.91000e+02	 8.58737e-01	 2.63946e+00	-4.64179e-01	 5.85923e-06 
1.05180e+01	 6.92000e+02	 9.21454e-01	 2.93617e+00	 9.61888e-01	 1.14564e-05 
1.05180e+01	 6.94000e+02	 4.13767e-01	 2.87319e+00	-7.43320e-02	 2.26507e-05 
1.05180e+01	 7.05000e+02	 1.67658e+00	 2.69435e+00	-1.19768e+00	 2.62074e-07 
1.05180e+01	 7.06000e+02	-3.32072e-01	 2.79561e+00	 6.80486e-01	 5.85923e-06 
1.05180e+01	 7.08000e+02	 1.47546e+00	 2.52094e+00	-5.70134e-01	 1.70535e-05 
1.05180e+01	 7.09000e+02	 1.12019e+00	 2.78605e+00	-5.90464e-01	 2.26507e-05 
1.05180e+01	 7.10000e+02	 6.71364e-01	 2.88929e+00	-8.45457e-03	 2.82478e-05 
1.05155e+01	 7.20000e+02	 1.20007e+00	 2.61542e+00	-5.69219e-01	 2.62074e-07 
1.05155e+01	 7.21000e+02	 6.74543e-02	 2.89416e+00	 4.99265e-01	 5.85923e-06 
1.05155e+01	 7.22000e+02	 8.73987e-01	 2.36416e+00	-2.63079e-01	 1.14564e-05 
1.05155e+01	 7.23000e+02	-4.12504e-01	 2.84423e+00	 6.87101e-01	 1.70535e-05 
1.05155e+01	 7.24000e+02	 1.34943e-01	 2.79419e+00	 1.03466e+00	 2.26507e-05 
1.05155e+01	 7.35000e+02	 1.74362e+00	 2.90632e+00	-9.89089e-01	 2.62074e-07 
1.05155e+01	 7.37000e+02	 1.28127e-01	 2.58441e+00	 3.97422e-01	 1.14564e-05 
1.05155e+01	 7.38000e+02	-1.00908e-01	 2.48716e+00	 3.79770e-01	 1.70535e-05 
1.05155e+01	 7.39000e+02	 2.57658e-01	 2.99545e+00	 1.28544e-02	 2.26507e-05 
1.05155e+01	 7.40000e+02	 1.09301e+00	 2.63449e+00	-5.19614e-01	 2.82478e-05 
1.05155e+01	 7.50000e+02	 1.42996e+00	 2.53527e+00	-8.63375e-01	 2.62074e-07 
1.05155e+01	 7.51000e+02	 1.69560e+00	 2.64222e+00	-7.12704e-01	 5.85923e-06 
1.05155e+01	 7.53000e+02	 8.22254e-01	 2.65136e+00	-3.35148e-01	 1.70535e-05 
1.05155e+01	 7.54000e+02	-4.69487e-02	 2.91371e+00	 7.02998e-01	 2.26507e-05 
1.05155e+01	 7.65000e+02	 1.76182e+00	 2.72267e+00	-1.00732e+00	 2.62074e-07 
1.05155e+01	 7.67000e+02	 1.58076e+00	 2.46838e+00	-9.31479e-01	 1.14564e-05 
1.05155e+01	 7.68000e+02	 1.29010e+00	 2.57557e+00	-2.76859e-01	 1.70535e-05 
1.05155e+01	 7.69000e+02	 5.13393e-01	 1.90934e+00	-2.91374e-02	 2.26507e-05 
