Time	 ID	 XPosition	 YPosition 	 ZPosition 	 Diameter 
9.83000e-01	 0.00000e+00	 6.37105e-01	 2.23885e+00	 1.33948e-02	 2.62074e-07 
9.83000e-01	 1.00000e+00	 6.19356e-01	 2.21190e+00	-9.39546e-02	 5.85923e-06 
9.83000e-01	 2.00000e+00	 7.71727e-01	 1.85998e+00	-6.62253e-02	 2.71580e-05 
9.83000e-01	 3.00000e+00	 6.88136e-01	 1.84372e+00	 5.05394e-02	 5.20447e-05 
9.83000e-01	 4.00000e+00	 7.69901e-01	 1.71317e+00	-3.71412e-03	 7.60014e-05 
9.83000e-01	 5.00000e+00	 8.12992e-01	 1.56456e+00	 3.08509e-02	 9.93158e-05 
9.83000e-01	 6.00000e+00	 7.92725e-01	 1.54577e+00	 2.07165e-02	 1.21460e-04 
9.83000e-01	 7.00000e+00	 6.85467e-01	 1.47984e+00	 5.77998e-02	 1.43790e-04 
9.83000e-01	 8.00000e+00	 6.36821e-01	 1.46712e+00	 9.49590e-02	 1.65380e-04 
9.83000e-01	 9.00000e+00	 6.21392e-01	 1.44936e+00	-1.40077e-02	 1.86512e-04 
9.83000e-01	 1.00000e+01	 5.24969e-01	 1.29441e+00	-3.20838e-02	 2.08169e-04 
9.83000e-01	 1.10000e+01	 5.77652e-01	 1.34583e+00	 1.29410e-01	 2.29753e-04 
9.83000e-01	 1.20000e+01	 4.57485e-01	 1.25851e+00	-3.50164e-02	 2.50952e-04 
9.83000e-01	 1.40000e+01	 3.87577e-01	 1.28656e+00	-8.26532e-03	 2.93466e-04 
9.83000e-01	 1.50000e+01	 6.90628e-01	 2.18060e+00	 5.76499e-02	 2.62074e-07 
9.83000e-01	 1.60000e+01	 5.37263e-01	 2.05284e+00	 7.26801e-02	 5.85923e-06 
9.83000e-01	 1.70000e+01	 5.17872e-01	 2.02987e+00	-8.19296e-03	 2.40498e-05 
9.83000e-01	 1.80000e+01	 4.82875e-01	 2.07861e+00	-7.92835e-02	 5.27008e-05 
9.83000e-01	 1.90000e+01	 6.76748e-01	 1.74492e+00	-8.14325e-02	 7.66630e-05 
9.83000e-01	 2.00000e+01	 5.31148e-01	 2.05773e+00	 4.11253e-02	 9.91894e-05 
9.83000e-01	 2.10000e+01	 6.85940e-01	 1.60603e+00	-2.36797e-02	 1.21470e-04 
9.83000e-01	 2.20000e+01	 6.59329e-01	 1.64877e+00	-8.36499e-02	 1.43499e-04 
9.83000e-01	 2.40000e+01	 5.89116e-01	 1.36712e+00	-2.59114e-02	 1.86679e-04 
9.83000e-01	 2.50000e+01	 5.29736e-01	 1.30057e+00	-2.33918e-02	 2.08147e-04 
9.83000e-01	 2.60000e+01	 5.49357e-01	 1.22667e+00	-1.30572e-01	 2.29866e-04 
9.83000e-01	 2.80000e+01	 4.36567e-01	 1.29203e+00	-3.43329e-03	 2.72208e-04 
9.83000e-01	 2.90000e+01	 4.31213e-01	 1.34637e+00	 7.89937e-03	 2.93506e-04 
9.83000e-01	 3.00000e+01	 6.14364e-01	 2.18648e+00	-8.57144e-02	 2.62074e-07 
9.83000e-01	 3.10000e+01	 6.52644e-01	 2.12155e+00	-6.59625e-02	 5.85923e-06 
9.83000e-01	 3.20000e+01	 6.77921e-01	 1.92834e+00	 5.98036e-03	 2.05649e-05 
9.83000e-01	 3.30000e+01	 5.66672e-01	 2.02476e+00	-1.37766e-01	 5.27780e-05 
9.83000e-01	 3.40000e+01	 8.05443e-01	 1.63615e+00	 2.80592e-02	 7.59113e-05 
9.83000e-01	 3.50000e+01	 8.44357e-01	 1.57316e+00	 1.59843e-02	 9.89765e-05 
9.83000e-01	 3.60000e+01	 7.13239e-01	 1.54525e+00	 4.21908e-02	 1.21805e-04 
9.83000e-01	 3.70000e+01	 6.97379e-01	 1.51222e+00	-2.29589e-02	 1.43318e-04 
9.83000e-01	 3.90000e+01	 6.22665e-01	 1.47502e+00	-2.62105e-02	 1.86516e-04 
9.83000e-01	 4.00000e+01	 5.81392e-01	 1.32300e+00	 3.15823e-02	 2.07992e-04 
9.83000e-01	 4.10000e+01	 4.93670e-01	 1.26398e+00	-3.78350e-02	 2.29594e-04 
9.83000e-01	 4.20000e+01	 4.69381e-01	 1.26259e+00	-2.53357e-02	 2.50928e-04 
9.83000e-01	 4.30000e+01	 4.58357e-01	 1.19508e+00	-1.00890e-01	 2.72478e-04 
9.83000e-01	 4.40000e+01	 4.08987e-01	 1.28621e+00	 4.68401e-02	 2.93421e-04 
9.83000e-01	 4.50000e+01	 5.41413e-01	 2.09357e+00	 1.52203e-01	 2.62074e-07 
9.83000e-01	 4.60000e+01	 6.25323e-01	 2.15726e+00	-1.82190e-01	 5.85923e-06 
9.83000e-01	 4.70000e+01	 5.62346e-01	 2.02104e+00	 1.08099e-01	 2.42057e-05 
9.83000e-01	 4.80000e+01	 4.96245e-01	 2.11192e+00	-1.26479e-01	 5.27641e-05 
9.83000e-01	 4.90000e+01	 6.40406e-01	 1.95687e+00	-1.21191e-02	 7.67482e-05 
9.83000e-01	 5.00000e+01	 5.75319e-01	 2.09030e+00	 7.49335e-03	 9.92816e-05 
9.83000e-01	 5.10000e+01	 5.85471e-01	 1.62528e+00	-9.71895e-02	 1.21930e-04 
9.83000e-01	 5.20000e+01	 6.82555e-01	 1.41176e+00	-4.73628e-02	 1.43472e-04 
9.83000e-01	 5.30000e+01	 6.59377e-01	 1.46279e+00	-1.10044e-02	 1.64977e-04 
9.83000e-01	 5.40000e+01	 5.78789e-01	 1.48644e+00	-2.06619e-02	 1.86686e-04 
9.83000e-01	 5.50000e+01	 5.61598e-01	 1.40296e+00	-6.04784e-03	 2.08044e-04 
9.83000e-01	 5.60000e+01	 5.19835e-01	 1.30493e+00	-4.93789e-02	 2.29670e-04 
9.83000e-01	 5.70000e+01	 5.59272e-01	 1.37287e+00	 1.26079e-01	 2.50985e-04 
9.83000e-01	 5.80000e+01	 5.55775e-01	 1.42231e+00	 8.52989e-02	 2.72207e-04 
9.83000e-01	 5.90000e+01	 3.63491e-01	 1.22284e+00	-2.47736e-03	 2.93437e-04 
9.83000e-01	 6.00000e+01	 5.81004e-01	 2.04698e+00	-1.60333e-01	 2.62074e-07 
9.83000e-01	 6.10000e+01	 4.74443e-01	 2.17488e+00	-7.39679e-02	 5.85923e-06 
9.83000e-01	 6.20000e+01	 4.95712e-01	 2.06635e+00	-3.99418e-02	 2.42163e-05 
9.83000e-01	 6.30000e+01	 4.86844e-01	 1.95543e+00	-1.44239e-01	 5.30278e-05 
9.83000e-01	 6.40000e+01	 5.72413e-01	 2.02719e+00	-7.81705e-02	 7.68625e-05 
9.83000e-01	 6.50000e+01	 6.54981e-01	 1.64619e+00	-4.35631e-02	 9.95608e-05 
9.83000e-01	 6.60000e+01	 7.33927e-01	 1.50122e+00	 2.80542e-02	 1.21733e-04 
9.83000e-01	 6.70000e+01	 7.16360e-01	 1.43660e+00	 2.21210e-02	 1.43444e-04 
9.83000e-01	 6.80000e+01	 6.19560e-01	 1.58899e+00	 3.28213e-02	 1.65010e-04 
9.83000e-01	 6.90000e+01	 6.08450e-01	 1.42034e+00	-3.32432e-02	 1.86577e-04 
9.83000e-01	 7.00000e+01	 5.96250e-01	 1.35573e+00	 4.57300e-02	 2.08124e-04 
9.83000e-01	 7.10000e+01	 5.30337e-01	 1.40202e+00	 1.51344e-02	 2.29399e-04 
9.83000e-01	 7.20000e+01	 4.94242e-01	 1.35086e+00	 2.61028e-02	 2.50744e-04 
9.83000e-01	 7.30000e+01	 5.02087e-01	 1.41906e+00	 5.90178e-02	 2.72100e-04 
9.83000e-01	 7.40000e+01	 4.76724e-01	 1.33821e+00	 1.17723e-01	 2.93592e-04 
9.83000e-01	 7.50000e+01	 7.94704e-01	 2.20078e+00	 3.70559e-02	 2.62074e-07 
9.83000e-01	 7.60000e+01	 5.26612e-01	 2.23139e+00	-2.31785e-02	 5.85923e-06 
9.83000e-01	 7.70000e+01	 5.29102e-01	 2.04622e+00	-1.86541e-02	 2.40553e-05 
9.83000e-01	 7.80000e+01	 7.52749e-01	 1.75815e+00	 4.33214e-02	 5.18521e-05 
9.83000e-01	 7.90000e+01	 7.05512e-01	 1.77143e+00	 2.24383e-02	 7.62126e-05 
9.83000e-01	 8.00000e+01	 6.71857e-01	 1.78571e+00	-5.06557e-02	 9.95121e-05 
9.83000e-01	 8.10000e+01	 6.60318e-01	 1.83538e+00	-4.96315e-02	 1.21515e-04 
9.83000e-01	 8.20000e+01	 7.05527e-01	 1.42638e+00	-3.25436e-02	 1.43245e-04 
9.83000e-01	 8.30000e+01	 6.36210e-01	 1.38762e+00	-3.57973e-02	 1.65090e-04 
9.83000e-01	 8.40000e+01	 6.39212e-01	 1.38379e+00	 1.46759e-02	 1.86572e-04 
9.83000e-01	 8.50000e+01	 5.67315e-01	 1.37969e+00	-3.80949e-02	 2.08219e-04 
9.83000e-01	 8.60000e+01	 5.71330e-01	 1.40601e+00	 6.37191e-02	 2.29519e-04 
9.83000e-01	 8.90000e+01	 3.95865e-01	 1.11992e+00	 1.56840e-01	 2.93691e-04 
9.83000e-01	 9.00000e+01	 6.66383e-01	 2.10264e+00	 1.74577e-01	 2.62074e-07 
9.83000e-01	 9.10000e+01	 5.87294e-01	 2.05715e+00	 9.79509e-02	 5.85923e-06 
9.83000e-01	 9.20000e+01	 6.04171e-01	 2.12445e+00	-1.40357e-01	 2.43979e-05 
9.83000e-01	 9.30000e+01	 4.96689e-01	 2.16575e+00	 4.15107e-02	 5.24699e-05 
9.83000e-01	 9.40000e+01	 8.15182e-01	 1.64258e+00	 1.18342e-02	 7.55606e-05 
9.83000e-01	 9.50000e+01	 8.01330e-01	 1.55866e+00	 9.69901e-03	 9.92235e-05 
9.83000e-01	 9.60000e+01	 5.38450e-01	 2.10822e+00	 6.34485e-03	 1.21229e-04 
9.83000e-01	 9.70000e+01	 5.93565e-01	 1.75256e+00	 5.56363e-02	 1.43205e-04 
9.83000e-01	 9.80000e+01	 6.21053e-01	 1.57163e+00	-4.62222e-03	 1.64981e-04 
9.83000e-01	 9.90000e+01	 5.98662e-01	 1.48796e+00	 1.04162e-01	 1.86826e-04 
9.83000e-01	 1.00000e+02	 5.53606e-01	 1.34746e+00	-2.26477e-02	 2.08092e-04 
9.83000e-01	 1.01000e+02	 5.51291e-01	 1.37233e+00	 7.36599e-02	 2.29502e-04 
9.83000e-01	 1.02000e+02	 4.78372e-01	 1.32905e+00	-9.78805e-03	 2.50816e-04 
9.83000e-01	 1.03000e+02	 5.20440e-01	 1.36646e+00	 9.53581e-02	 2.72230e-04 
9.83000e-01	 1.04000e+02	 4.06594e-01	 1.29295e+00	 2.18023e-02	 2.93429e-04 
9.83000e-01	 1.05000e+02	 7.00175e-01	 2.15492e+00	-9.44986e-02	 2.62074e-07 
9.83000e-01	 1.06000e+02	 4.95673e-01	 2.05999e+00	 3.61575e-02	 5.85923e-06 
9.83000e-01	 1.07000e+02	 4.85531e-01	 2.21465e+00	-1.53154e-02	 2.42204e-05 
9.83000e-01	 1.08000e+02	 5.27459e-01	 2.19074e+00	-2.42036e-03	 5.23199e-05 
9.83000e-01	 1.09000e+02	 8.48743e-01	 1.61981e+00	 4.18727e-02	 7.65946e-05 
9.83000e-01	 1.10000e+02	 7.86397e-01	 1.63735e+00	-4.53691e-02	 9.92330e-05 
9.83000e-01	 1.11000e+02	 7.74695e-01	 1.56050e+00	 3.30117e-02	 1.21420e-04 
9.83000e-01	 1.12000e+02	 6.26970e-01	 1.57091e+00	-4.49196e-02	 1.43447e-04 
9.83000e-01	 1.16000e+02	 5.22220e-01	 1.30647e+00	 6.45199e-02	 2.29361e-04 
9.83000e-01	 1.17000e+02	 4.79951e-01	 1.33075e+00	 4.34572e-02	 2.50716e-04 
9.83000e-01	 1.18000e+02	 4.28376e-01	 1.20433e+00	 1.08460e-01	 2.72192e-04 
9.83000e-01	 1.19000e+02	 3.94647e-01	 1.28452e+00	-1.66141e-02	 2.93499e-04 
9.80500e-01	 1.20000e+02	 6.29174e-01	 2.10849e+00	 1.78324e-02	 2.62074e-07 
9.80500e-01	 1.21000e+02	 5.80568e-01	 2.04332e+00	 1.49285e-01	 5.85923e-06 
9.80500e-01	 1.22000e+02	 5.18544e-01	 2.10026e+00	-2.15729e-03	 2.38317e-05 
9.80500e-01	 1.23000e+02	 4.82223e-01	 2.13777e+00	 6.28752e-02	 5.24914e-05 
9.80500e-01	 1.24000e+02	 7.86350e-01	 1.69424e+00	-6.47489e-04	 7.59591e-05 
9.80500e-01	 1.25000e+02	 7.59451e-01	 1.63380e+00	 4.06028e-02	 9.95244e-05 
9.80500e-01	 1.26000e+02	 7.03755e-01	 1.50971e+00	-5.55412e-02	 1.21667e-04 
9.80500e-01	 1.27000e+02	 6.76493e-01	 1.77922e+00	-4.77931e-02	 1.43292e-04 
9.80500e-01	 1.28000e+02	 6.32444e-01	 1.48728e+00	-2.82087e-02	 1.65093e-04 
9.80500e-01	 1.29000e+02	 5.77392e-01	 1.38812e+00	-4.63608e-02	 1.86837e-04 
9.80500e-01	 1.30000e+02	 5.80819e-01	 1.39442e+00	 6.67650e-02	 2.08160e-04 
9.80500e-01	 1.31000e+02	 5.30048e-01	 1.40655e+00	-6.54336e-03	 2.29525e-04 
9.80500e-01	 1.32000e+02	 5.44278e-01	 1.41927e+00	 6.96241e-02	 2.50867e-04 
9.80500e-01	 1.33000e+02	 4.16279e-01	 1.20052e+00	-7.72216e-02	 2.72384e-04 
9.80500e-01	 1.34000e+02	 4.07220e-01	 1.31965e+00	-4.23560e-02	 2.93575e-04 
9.80500e-01	 1.35000e+02	 5.66735e-01	 2.17033e+00	-1.59200e-01	 2.62074e-07 
9.80500e-01	 1.36000e+02	 6.13991e-01	 2.12505e+00	 1.70057e-01	 5.85923e-06 
9.80500e-01	 1.37000e+02	 4.64678e-01	 2.12407e+00	-8.27809e-02	 2.45343e-05 
9.80500e-01	 1.38000e+02	 4.91613e-01	 2.06544e+00	-6.92622e-03	 5.23769e-05 
9.80500e-01	 1.39000e+02	 5.14311e-01	 1.95912e+00	-8.49724e-02	 7.67045e-05 
9.80500e-01	 1.40000e+02	 6.72693e-01	 1.70994e+00	 7.33464e-02	 9.97766e-05 
9.80500e-01	 1.41000e+02	 6.13007e-01	 1.76764e+00	 3.03184e-02	 1.21514e-04 
9.80500e-01	 1.42000e+02	 5.54282e-01	 1.82347e+00	-3.33252e-02	 1.43240e-04 
9.80500e-01	 1.43000e+02	 5.49495e-01	 1.79797e+00	-1.22130e-01	 1.64918e-04 
9.80500e-01	 1.44000e+02	 6.15530e-01	 1.47384e+00	 5.37618e-02	 1.86720e-04 
9.80500e-01	 1.45000e+02	 5.39604e-01	 1.31834e+00	 9.43992e-03	 2.07888e-04 
9.80500e-01	 1.46000e+02	 5.87564e-01	 1.44460e+00	 6.67663e-02	 2.29540e-04 
9.80500e-01	 1.47000e+02	 5.18016e-01	 1.27796e+00	-1.02309e-01	 2.51174e-04 
9.80500e-01	 1.48000e+02	 5.42530e-01	 1.42970e+00	 8.91606e-02	 2.72212e-04 
9.80500e-01	 1.49000e+02	 4.79421e-01	 1.42351e+00	 6.51614e-02	 2.93456e-04 
9.80500e-01	 1.50000e+02	 7.25816e-01	 2.07950e+00	-3.10086e-02	 2.62074e-07 
9.80500e-01	 1.51000e+02	 5.83076e-01	 1.97729e+00	-1.11674e-01	 5.85923e-06 
9.80500e-01	 1.52000e+02	 7.26035e-01	 2.17085e+00	-8.07041e-02	 2.45839e-05 
9.80500e-01	 1.53000e+02	 6.12020e-01	 2.05163e+00	-1.19474e-02	 5.26558e-05 
9.80500e-01	 1.54000e+02	 6.56687e-01	 1.87882e+00	-2.46469e-02	 7.64409e-05 
9.80500e-01	 1.55000e+02	 7.01653e-01	 1.73241e+00	 1.70661e-02	 9.90439e-05 
9.80500e-01	 1.56000e+02	 6.10719e-01	 1.59217e+00	-1.13395e-01	 1.22066e-04 
9.80500e-01	 1.57000e+02	 6.25923e-01	 1.48010e+00	-5.50921e-02	 1.43503e-04 
9.80500e-01	 1.59000e+02	 6.06149e-01	 1.40872e+00	-2.21744e-02	 1.86525e-04 
9.80500e-01	 1.60000e+02	 5.21229e-01	 1.27789e+00	-4.24744e-02	 2.08226e-04 
9.80500e-01	 1.61000e+02	 5.17153e-01	 1.36965e+00	-8.53362e-03	 2.29501e-04 
9.80500e-01	 1.62000e+02	 4.77289e-01	 1.24893e+00	-9.04143e-02	 2.51154e-04 
9.80500e-01	 1.63000e+02	 4.31846e-01	 1.19279e+00	-1.22896e-01	 2.72489e-04 
9.80500e-01	 1.64000e+02	 4.55083e-01	 1.38562e+00	 1.01664e-01	 2.93491e-04 
9.80500e-01	 1.65000e+02	 6.03443e-01	 1.92148e+00	-9.50861e-02	 2.62074e-07 
9.80500e-01	 1.66000e+02	 5.12438e-01	 2.24116e+00	 9.07156e-02	 5.85923e-06 
9.80500e-01	 1.67000e+02	 5.10263e-01	 1.99446e+00	-1.44836e-01	 2.46402e-05 
9.80500e-01	 1.68000e+02	 5.51872e-01	 2.00593e+00	-2.92558e-02	 5.25883e-05 
9.80500e-01	 1.69000e+02	 6.79231e-01	 1.83223e+00	 1.30803e-02	 7.62666e-05 
9.80500e-01	 1.70000e+02	 6.18553e-01	 1.70248e+00	-1.08730e-01	 9.98753e-05 
9.80500e-01	 1.71000e+02	 6.26768e-01	 1.68558e+00	-2.67164e-02	 1.21581e-04 
9.80500e-01	 1.72000e+02	 6.88370e-01	 1.43098e+00	-8.10085e-02	 1.43768e-04 
9.80500e-01	 1.73000e+02	 6.07502e-01	 1.49742e+00	-1.01165e-01	 1.65361e-04 
9.80500e-01	 1.74000e+02	 6.29570e-01	 1.31743e+00	 8.85521e-02	 1.86951e-04 
9.80500e-01	 1.75000e+02	 5.48406e-01	 1.34561e+00	-3.95860e-02	 2.08254e-04 
9.80500e-01	 1.77000e+02	 4.74489e-01	 1.37042e+00	 3.16074e-02	 2.50743e-04 
9.78000e-01	 1.80000e+02	 6.70642e-01	 2.26434e+00	 4.96488e-02	 2.62074e-07 
9.78000e-01	 1.81000e+02	 4.99753e-01	 2.17872e+00	-9.30874e-02	 5.85923e-06 
9.78000e-01	 1.82000e+02	 4.86981e-01	 2.18691e+00	-5.77342e-02	 2.40539e-05 
9.78000e-01	 1.83000e+02	 5.68661e-01	 2.02393e+00	-1.37648e-01	 5.31069e-05 
9.78000e-01	 1.84000e+02	 8.20430e-01	 1.63573e+00	 2.04579e-02	 7.60103e-05 
9.78000e-01	 1.85000e+02	 6.90540e-01	 1.75429e+00	 8.28202e-04	 9.88674e-05 
9.78000e-01	 1.86000e+02	 5.11152e-01	 1.98035e+00	 9.54533e-03	 1.21274e-04 
9.78000e-01	 1.87000e+02	 5.62553e-01	 1.69909e+00	-1.07183e-01	 1.43482e-04 
9.78000e-01	 1.88000e+02	 6.00296e-01	 1.34678e+00	-4.94979e-02	 1.65423e-04 
9.78000e-01	 1.89000e+02	 5.84270e-01	 1.47359e+00	-9.49419e-03	 1.86603e-04 
9.78000e-01	 1.90000e+02	 5.97939e-01	 1.51495e+00	 4.46826e-02	 2.08045e-04 
9.78000e-01	 1.92000e+02	 4.55643e-01	 1.34440e+00	-7.26188e-04	 2.50864e-04 
9.78000e-01	 1.93000e+02	 4.35758e-01	 1.34695e+00	 4.36051e-03	 2.72206e-04 
9.78000e-01	 1.94000e+02	 3.67174e-01	 1.18078e+00	 1.09257e-01	 2.93642e-04 
9.78000e-01	 1.95000e+02	 7.32435e-01	 2.28472e+00	-4.94587e-02	 2.62074e-07 
9.78000e-01	 1.96000e+02	 4.40945e-01	 2.12018e+00	 1.30655e-03	 5.85923e-06 
9.78000e-01	 1.97000e+02	 5.59420e-01	 2.15981e+00	-1.35626e-01	 2.41449e-05 
9.78000e-01	 1.98000e+02	 6.54884e-01	 1.94392e+00	-4.65912e-02	 5.32407e-05 
9.78000e-01	 1.99000e+02	 8.18857e-01	 1.63782e+00	 2.63145e-02	 7.61799e-05 
9.78000e-01	 2.00000e+02	 6.77767e-01	 1.66427e+00	-2.57957e-02	 9.94694e-05 
9.78000e-01	 2.01000e+02	 7.76816e-01	 1.54444e+00	 3.66881e-02	 1.21505e-04 
9.78000e-01	 2.02000e+02	 6.87090e-01	 1.46459e+00	-3.67701e-02	 1.43340e-04 
9.78000e-01	 2.03000e+02	 5.73588e-01	 1.48243e+00	-6.04820e-02	 1.65321e-04 
9.78000e-01	 2.04000e+02	 5.71607e-01	 1.36290e+00	-4.96151e-02	 1.86875e-04 
9.78000e-01	 2.05000e+02	 5.73094e-01	 1.38465e+00	 6.50768e-02	 2.08145e-04 
9.78000e-01	 2.06000e+02	 5.19135e-01	 1.41113e+00	-8.43664e-03	 2.29531e-04 
9.78000e-01	 2.07000e+02	 5.03820e-01	 1.45283e+00	 3.47523e-02	 2.50758e-04 
9.78000e-01	 2.08000e+02	 4.52514e-01	 1.40667e+00	 3.10137e-03	 2.72162e-04 
9.78000e-01	 2.09000e+02	 3.68221e-01	 1.24457e+00	 1.18090e-02	 2.93446e-04 
9.78000e-01	 2.10000e+02	 5.63574e-01	 2.04607e+00	-1.53910e-01	 2.62074e-07 
9.78000e-01	 2.11000e+02	 7.43561e-01	 2.21229e+00	-5.81592e-02	 5.85923e-06 
9.78000e-01	 2.12000e+02	 5.19796e-01	 2.00230e+00	 6.38849e-02	 2.39935e-05 
9.78000e-01	 2.13000e+02	 5.08149e-01	 2.14258e+00	-8.93420e-02	 5.26698e-05 
9.78000e-01	 2.14000e+02	 6.22912e-01	 2.00560e+00	 1.29615e-01	 7.66762e-05 
9.78000e-01	 2.15000e+02	 6.59414e-01	 1.83242e+00	-1.67597e-02	 9.91373e-05 
9.78000e-01	 2.16000e+02	 7.21287e-01	 1.55425e+00	 3.52280e-03	 1.21606e-04 
9.78000e-01	 2.17000e+02	 5.52700e-01	 1.65185e+00	-7.17980e-02	 1.43548e-04 
9.78000e-01	 2.18000e+02	 6.38774e-01	 1.52167e+00	-1.43159e-02	 1.65068e-04 
9.78000e-01	 2.19000e+02	 6.15503e-01	 1.37479e+00	 8.96574e-02	 1.86980e-04 
9.78000e-01	 2.20000e+02	 5.77298e-01	 1.45389e+00	 2.38736e-02	 2.08036e-04 
9.78000e-01	 2.21000e+02	 4.72205e-01	 1.23819e+00	-6.78308e-02	 2.29760e-04 
9.78000e-01	 2.22000e+02	 4.74028e-01	 1.37137e+00	 1.49655e-02	 2.50772e-04 
9.78000e-01	 2.23000e+02	 4.56197e-01	 1.37810e+00	-2.04799e-02	 2.72268e-04 
9.78000e-01	 2.24000e+02	 3.90349e-01	 1.33105e+00	-8.66716e-03	 2.93483e-04 
9.78000e-01	 2.25000e+02	 4.84267e-01	 2.05101e+00	-4.59448e-02	 2.62074e-07 
9.78000e-01	 2.26000e+02	 6.32391e-01	 1.87364e+00	-9.18402e-02	 5.85923e-06 
9.78000e-01	 2.27000e+02	 5.09231e-01	 2.02986e+00	-3.21707e-02	 2.45855e-05 
9.78000e-01	 2.28000e+02	 7.87765e-01	 1.72619e+00	 4.68102e-02	 5.22142e-05 
9.78000e-01	 2.29000e+02	 6.78914e-01	 1.80338e+00	-6.85561e-02	 7.73666e-05 
9.78000e-01	 2.30000e+02	 5.80840e-01	 1.86530e+00	 1.49973e-01	 9.94469e-05 
9.78000e-01	 2.31000e+02	 7.02534e-01	 1.45894e+00	 4.55814e-02	 1.22088e-04 
9.78000e-01	 2.32000e+02	 6.98703e-01	 1.43643e+00	 2.60724e-02	 1.43726e-04 
9.78000e-01	 2.35000e+02	 6.14739e-01	 1.55606e+00	 5.86351e-02	 2.08052e-04 
9.78000e-01	 2.36000e+02	 5.34659e-01	 1.27588e+00	-1.04426e-01	 2.29828e-04 
9.78000e-01	 2.37000e+02	 5.23624e-01	 1.46050e+00	 5.47775e-02	 2.50783e-04 
9.78000e-01	 2.38000e+02	 3.74915e-01	 1.18715e+00	-4.59726e-02	 2.72226e-04 
9.78000e-01	 2.39000e+02	 3.85607e-01	 1.31928e+00	 3.78901e-02	 2.93439e-04 
9.75500e-01	 2.40000e+02	 5.88738e-01	 2.09678e+00	-1.50873e-01	 2.62074e-07 
9.75500e-01	 2.41000e+02	 7.06475e-01	 2.11016e+00	-1.04706e-01	 5.85923e-06 
9.75500e-01	 2.42000e+02	 5.87909e-01	 2.08377e+00	-9.19573e-02	 2.55863e-05 
9.75500e-01	 2.43000e+02	 6.87855e-01	 1.82875e+00	 4.75309e-02	 5.28690e-05 
9.75500e-01	 2.44000e+02	 5.98716e-01	 2.00659e+00	-8.02542e-02	 7.69535e-05 
9.75500e-01	 2.45000e+02	 5.32087e-01	 1.89857e+00	-1.15832e-01	 9.94127e-05 
9.75500e-01	 2.46000e+02	 5.83525e-01	 1.63110e+00	-8.32250e-02	 1.21895e-04 
9.75500e-01	 2.47000e+02	 6.30806e-01	 1.48506e+00	-4.68144e-02	 1.43482e-04 
9.75500e-01	 2.48000e+02	 6.22220e-01	 1.55141e+00	 7.07542e-04	 1.65071e-04 
9.75500e-01	 2.49000e+02	 5.98836e-01	 1.47651e+00	-4.62886e-03	 1.86533e-04 
9.75500e-01	 2.50000e+02	 5.24572e-01	 1.27313e+00	-7.34254e-02	 2.08386e-04 
9.75500e-01	 2.51000e+02	 5.04704e-01	 1.39499e+00	 2.26295e-02	 2.29374e-04 
9.75500e-01	 2.52000e+02	 4.67576e-01	 1.38095e+00	 2.74964e-02	 2.50763e-04 
9.75500e-01	 2.53000e+02	 4.53992e-01	 1.28808e+00	-8.52455e-02	 2.72468e-04 
9.75500e-01	 2.54000e+02	 3.34379e-01	 1.18003e+00	-9.18056e-02	 2.93668e-04 
9.75500e-01	 2.55000e+02	 7.67084e-01	 2.16943e+00	 3.63951e-02	 2.62074e-07 
9.75500e-01	 2.56000e+02	 5.72586e-01	 2.11158e+00	-1.38339e-01	 5.85923e-06 
9.75500e-01	 2.57000e+02	 4.97815e-01	 2.10525e+00	-1.48524e-01	 2.43006e-05 
9.75500e-01	 2.58000e+02	 5.59403e-01	 2.05556e+00	-5.37451e-02	 5.32127e-05 
9.75500e-01	 2.59000e+02	 6.92840e-01	 2.06599e+00	-7.34997e-02	 7.68612e-05 
9.75500e-01	 2.60000e+02	 6.39146e-01	 1.78303e+00	 5.30099e-02	 9.95259e-05 
9.75500e-01	 2.61000e+02	 6.49439e-01	 1.53964e+00	-5.93474e-02	 1.21804e-04 
9.75500e-01	 2.62000e+02	 6.21502e-01	 1.46291e+00	-1.19397e-01	 1.43996e-04 
9.75500e-01	 2.63000e+02	 6.72725e-01	 1.42751e+00	-2.47933e-02	 1.64867e-04 
9.75500e-01	 2.64000e+02	 6.04423e-01	 1.58077e+00	 3.54132e-02	 1.86550e-04 
9.75500e-01	 2.65000e+02	 5.34274e-01	 1.32738e+00	 5.43461e-03	 2.07945e-04 
9.75500e-01	 2.66000e+02	 5.33835e-01	 1.38421e+00	-9.06638e-02	 2.29758e-04 
9.75500e-01	 2.68000e+02	 4.26396e-01	 1.37046e+00	 2.98107e-02	 2.72121e-04 
9.75500e-01	 2.69000e+02	 3.70641e-01	 1.27112e+00	-8.17634e-02	 2.93655e-04 
9.75500e-01	 2.70000e+02	 5.45055e-01	 2.23974e+00	-3.29833e-03	 2.62074e-07 
9.75500e-01	 2.71000e+02	 7.47347e-01	 2.15955e+00	 9.48801e-02	 5.85923e-06 
9.75500e-01	 2.72000e+02	 7.46878e-01	 2.15049e+00	 1.73974e-02	 2.45075e-05 
9.75500e-01	 2.73000e+02	 6.85307e-01	 1.84270e+00	 5.65467e-02	 5.32068e-05 
9.75500e-01	 2.74000e+02	 5.09984e-01	 2.07164e+00	-7.66497e-02	 7.67023e-05 
